sequence_id,kingdom,phylum,class,order,family,genus,species,confidence,method,predicted_label
AF124033.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY212748.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
Z73313.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF450136.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ427446.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY080982.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF076637.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY345990.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF317386.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF300974.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF318316.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF202057.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF202056.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ277984.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF144750.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ314746.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
D16277.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ000988.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
X76438.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY509234.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB045103.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY345535.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB045104.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY345554.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB115960.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
D85396.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EU179327.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ633647.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB045094.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB073193.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY345548.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ605292.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
X89561.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY064218.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
U65912.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF445657.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY923026.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ300620.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF481213.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF422634.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF422632.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF422680.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF422687.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328755.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY442820.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF543297.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
X76442.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB249964.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ494727.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB088966.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ408966.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ270470.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ409008.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ904854.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ408973.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ270469.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EU530320.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EU530357.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ409002.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ904663.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ488078.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB088981.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AM277638.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ408989.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY169430.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY169429.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY169427.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ576369.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ009459.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY207065.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ431252.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ431251.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ431258.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ431255.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF538859.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF481225.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
Y07840.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY487928.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY434721.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY434719.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY434718.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY339127.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY518589.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY555805.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY555809.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB042060.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ345022.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ567609.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EF494198.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY571405.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY571404.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY326618.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ252830.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
Y07839.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
U50711.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EF559029.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ256300.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EF559069.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EF559211.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB274507.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EF559031.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB274508.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB234001.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF316763.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
Y07606.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF186411.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ318137.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF382122.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ567581.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ567559.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB015524.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY493957.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF452591.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF449782.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF449784.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF449787.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF507870.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF513957.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF507873.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF449778.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF449772.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF449774.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF449773.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF449785.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF507852.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF448198.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF448193.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF448192.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB038407.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY323612.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY218623.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY218711.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY218764.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY218732.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
Y17820.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ301830.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY244979.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF418954.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ271048.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF368187.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY331143.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY218601.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF407406.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY293405.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF445706.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF445704.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF445732.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF445652.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF445651.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF445662.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF286031.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ430587.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
U75602.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF027009.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF402977.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF445728.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF445709.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
X81319.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY555793.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF513460.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ291826.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ291827.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB054671.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AM050128.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB189456.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY555788.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY214191.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY608920.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF357919.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY608918.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF167711.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF129862.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF129863.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ400237.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
U65794.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ404680.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB015268.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY093455.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY493975.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY493976.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ306782.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ241005.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ488084.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ488098.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
U27711.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ404681.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
U81762.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EF420229.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF482440.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ666175.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ276701.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY007720.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF132261.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
U68528.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ488094.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ488085.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ576372.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ302078.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY007667.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ582756.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ582757.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
X99706.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY233860.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ279801.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
